ID#,q0,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q39_9,q40_1,q40_2,q40_3,q40_4,q40_5,q40_6,q40_7,q40_8,q40_9,q41,q42,q43,q44,q45,q46,q47_1,q47_2,q47_3,q47_4,q47_5,q47_6,q47_7,q47_8,q47_9,q47_10,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q49_1,q49_2,q49_3,q49_4,q49_5,q49_6,q49_7,q49_8,q49_9,q49_10,q49_11,q49_12,q49_13,q49_14,q49_15,q49_16,q49_17,q49_18,q50_1,q50_2,q50_3,q50_4,q50_5,q50_6,q50_7,q50_8,q50_9,q50_10,q50_11,q50_12,q51,q52,q53,q54,q55,q56_1,q56_2,q56_3,q56_4,q56_5,q56_6,q56_7,q56_8,q56_9,q56_10,q56_11,q57,q58,q59,q60,q61,q62,q63,q64,q65,q66,q69,q2001,q2002,Q701,Q702,Q703,Q704,Q705,Q706,Q903,Q914,Q980,Q981,Q915,Q999,Q919,Q921,Q1002,Q1003,Q934,Q1004,Q1005,Q922,RespNo,Q1001,Q1006,,WT,WT2,wt3
2008-3931,United Arab Emirates,2,1,1,1,1,3,9,4,2,2,2,3,1,3,2,2,1,2,3,4,3,3,2,1,1,2,2,1,1,,,,,,,,,,1,1,,,,,,4,1,1,1,2,3,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,2,1,3,2,5,,,,1,,,,,1,,,1,3,2,3,1,3,2,2,2,2,1,,,30,1,1,2,2,,3,1,2,6,1,2,2,4,1,,1,,,2,385,2,5,,1.00,0.08,0.08
2008-3932,United Arab Emirates,3,4,4,1,1,6,4,3,4,3,2,4,1,3,3,2,1,1,1,3,2,3,4,5,5,2,2,,1,1,,,,,,,,1,1,,,,,,,2,1,1,3,4,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,4,3,3,2,5,,,,,1,,,1,,,,2,1,2,6,1,3,4,2,3,3,4,,,23,1,2,2,2,,2,2,,,5,3,1,5,1,,1,,,1,386,2,13,,1.00,0.08,0.08
2008-3933,United Arab Emirates,3,4,1,1,1,2,4,4,1,1,4,2,2,2,3,5,2,3,1,2,2,2,6,4,4,1,2,,,,,1,,,,1,1,,,,1,,,,,4,2,2,3,1,1,,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,3,2,3,1,5,1,,,,,1,,,,,,1,2,1,6,2,3,2,1,1,1,2,,,36,1,1,2,2,,5,2,,,5,4,2,3,1,,1,,,1,387,2,4,,1.00,0.08,0.08
2008-3934,United Arab Emirates,4,3,3,1,1,3,1,4,2,1,4,5,2,3,1,5,1,2,2,4,3,3,4,6,6,2,2,,,,,1,1,,,,,,1,,,,1,,,1,1,1,3,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,1,3,3,1,5,,,,,1,,,1,,,,1,3,2,3,1,3,3,2,2,3,4,,,31,1,1,2,2,,5,1,3,6,1,1,2,4,1,,1,,,1,388,2,11,,1.00,0.08,0.08
2008-3935,United Arab Emirates,3,4,4,1,1,3,4,2,3,1,2,4,1,3,2,5,1,2,2,4,3,3,4,4,6,2,2,1,1,,,,,,,,1,,1,,,,,,,3,4,2,2,1,3,1,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,,,,,,,2,1,3,2,3,,,,1,1,,,,,,,1,4,3,3,2,2,2,2,2,2,1,,,19,1,1,2,2,,6,2,,,,3,1,5,2,5,1,,,1,389,1,,,1.00,0.08,0.08
2008-3936,United Arab Emirates,3,2,1,1,1,4,1,3,1,1,1,2,2,3,1,2,4,2,2,4,4,3,7,6,6,2,3,,1,1,,,,,,,,,1,,,,,,1,3,1,1,2,2,1,1,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,2,3,1,3,5,,,,1,1,,,,,,,3,1,1,3,1,3,2,5,2,2,1,,,34,1,2,1,2,,5,2,,,5,2,2,3,1,,1,,,1,390,2,11,,1.00,0.08,0.08
2008-3937,United Arab Emirates,2,1,1,1,1,4,3,3,1,3,1,2,1,3,3,2,2,1,1,4,3,3,7,2,5,1,3,,,1,,1,,,,,,,1,,,,,,1,3,1,4,5,2,1,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,3,1,1,2,5,,,,,,,,1,1,,,3,1,2,2,1,3,1,2,2,3,1,,,17,1,2,2,2,,2,2,,,3,1,2,6,2,5,1,,,2,391,1,,,1.00,0.08,0.08
2008-3938,United Arab Emirates,3,1,1,1,1,1,8,2,3,1,4,5,5,4,2,4,3,1,1,3,2,2,8,4,1,2,2,,,,1,1,,,,,1,,,,,,,,1,4,2,2,3,2,1,1,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,2,2,1,2,5,,,,,1,,,1,,,,2,3,2,6,2,3,2,2,2,2,1,,,45,1,2,2,2,,4,1,4,4,6,2,2,6,1,,1,,,2,392,2,3,,1.00,0.08,0.08
2008-3939,United Arab Emirates,5,2,1,1,1,3,1,3,2,1,2,4,2,3,4,5,3,2,3,4,4,3,4,7,1,3,2,1,,1,,,,,,,1,,1,,,,,,,2,4,2,3,1,3,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,1,1,2,5,,,,,1,,,,1,,,3,2,1,3,2,4,3,1,2,2,2,,,37,1,1,2,2,18,3,3,1,1,1,2,1,6,2,1,2,,,2,393,1,,,1.00,0.08,0.08
2008-3940,United Arab Emirates,1,1,4,1,1,7,5,4,3,2,3,3,1,1,3,2,2,1,1,1,2,2,1,4,1,1,1,,1,,1,,,,,,,1,,,,,1,,,1,4,2,3,2,3,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,2,1,1,3,7,,,1,,,1,,,,,,2,1,4,1,4,3,2,4,6,3,4,,,44,1,2,2,2,,1,2,,,4,3,1,5,1,,1,,,2,394,1,,,1.00,0.08,0.08
2008-3941,United Arab Emirates,4,3,1,1,1,4,3,2,3,3,1,1,3,3,1,1,2,1,1,3,2,3,7,6,6,1,2,1,,1,,,,,,,,,1,,,1,,,,3,4,2,2,1,2,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,1,1,1,2,5,,,,1,,,,,1,,,3,3,3,1,2,3,1,2,2,2,6,,,17,1,1,2,2,,3,2,,,6,2,1,6,2,5,1,,,2,395,1,,,1.00,0.08,0.08
2008-3942,United Arab Emirates,2,3,3,1,1,2,3,3,2,4,4,5,2,2,3,5,1,4,2,4,3,3,4,5,1,3,2,,1,,,,,,,1,,,1,1,,,,,,1,1,1,5,2,1,1,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,2,1,3,2,7,,,,1,,,,1,,,,2,2,3,1,1,3,1,2,2,2,2,,,48,1,1,2,2,,1,3,5,5,6,3,1,6,1,,1,,,2,396,1,,,1.00,0.08,0.08
2008-3943,United Arab Emirates,1,3,4,2,1,4,9,2,5,4,1,1,3,3,3,4,4,3,2,3,2,2,4,4,1,1,2,,1,,,1,,,,,1,,1,,,,,,,3,1,1,3,2,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,2,2,1,3,5,,,,,1,,,1,,,,3,3,3,3,1,3,3,2,2,2,1,,,27,1,1,2,2,,4,3,6,,4,2,2,2,2,6,1,,,2,397,2,1,,1.00,0.08,0.08
2008-3944,United Arab Emirates,2,2,3,1,1,3,1,3,3,2,1,4,5,4,1,5,3,2,2,4,3,3,3,4,6,2,2,,1,,,1,,,,,1,,1,,,,,,,1,1,1,3,2,3,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,3,1,1,2,7,,,,1,1,,,,,,,5,2,2,3,1,1,2,2,5,3,1,,,26,1,1,2,2,,2,2,,,5,2,1,5,1,,1,,,1,398,1,,,1.00,0.08,0.08
2008-3945,United Arab Emirates,2,2,1,1,1,4,3,2,3,2,1,2,4,2,3,3,1,1,1,3,2,3,4,4,8,3,2,,,1,,,,,,1,1,,1,,,,,,,1,4,1,1,1,3,1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,1,1,3,5,,,,1,1,,,,,,,3,3,3,6,1,3,3,2,3,3,2,,,31,1,1,2,2,,3,1,4,4,6,3,1,5,1,,1,,,2,399,1,,,1.00,0.08,0.08
2008-3946,United Arab Emirates,2,1,1,1,1,5,3,2,4,4,1,2,1,6,6,3,2,4,2,1,4,1,5,7,6,1,2,,1,1,,,,,,,1,,1,,,,,,,3,2,1,5,1,3,1,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,,,,,2,5,1,2,5,,,1,,,,,,,,1,3,4,4,2,2,3,2,1,3,3,1,,,33,2,1,2,2,,3,2,,,6,2,1,5,1,,1,,,1,400,1,,,1.00,0.08,0.08
2008-3947,United Arab Emirates,1,1,1,1,1,1,3,2,4,3,3,2,3,3,4,5,2,1,1,4,3,3,7,4,6,2,2,1,,,,,1,,,,,1,,1,,,,,,1,1,1,3,2,2,1,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,1,3,3,2,5,,,,1,,,,1,,,,2,3,4,2,4,3,3,4,2,2,1,,,58,1,2,2,2,,1,2,,,2,2,2,4,1,,1,,,1,401,2,12,,1.00,0.08,0.08
2008-3948,United Arab Emirates,5,1,1,1,1,1,3,2,2,4,2,3,1,2,2,5,2,1,4,2,2,2,3,7,7,1,1,1,,,1,,,,,,1,,1,,,,,,,3,2,2,3,2,3,,1,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,4,1,3,2,5,,,,,,,,1,1,,,3,3,4,3,1,1,2,1,5,4,4,,,24,1,2,2,2,,4,3,6,,1,2,1,6,1,,2,,,1,402,1,,,1.00,0.08,0.08
2008-3949,United Arab Emirates,4,3,1,1,1,4,6,4,1,3,1,4,4,1,3,2,3,2,3,3,2,2,7,5,5,2,1,,1,1,,,,,,,,,1,,,,1,,,1,1,2,3,2,1,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,,,,,2,1,3,2,5,,,,1,,,,1,,,,3,1,4,1,1,1,3,1,6,3,4,,,26,1,1,2,2,,3,1,2,2,6,3,1,5,2,6,1,,,2,403,1,,,1.00,0.08,0.08
2008-3950,United Arab Emirates,5,3,3,1,1,3,8,3,2,2,4,3,1,3,2,4,2,3,3,4,4,3,3,6,1,2,1,,1,,1,,,,,,1,,1,,,,,,,3,4,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,3,2,5,,,,1,,,,1,,,,3,2,2,2,1,3,2,2,2,2,1,,,30,1,1,2,2,,3,1,3,3,6,4,1,5,1,,2,,,2,404,1,,,1.00,0.08,0.08
2008-3951,United Arab Emirates,1,1,4,1,1,4,6,2,2,4,2,4,3,1,3,4,3,4,3,4,3,3,7,1,1,2,2,,,1,,1,,,,,1,,1,,,,,,,3,1,1,3,2,1,1,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,2,5,1,3,5,,,,1,,,,1,,,,3,3,5,1,1,3,1,2,5,4,4,,,33,1,1,2,2,,3,1,2,2,3,2,2,5,1,,1,,,1,405,1,,,1.00,0.08,0.08
2008-3952,United Arab Emirates,2,4,4,1,1,8,4,3,3,3,3,2,3,3,1,4,3,2,2,4,4,3,7,5,6,2,3,,1,1,,,,,,,,,1,1,,,,,,4,1,1,3,3,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,2,1,1,3,5,,,,1,,,,,1,,,2,3,4,3,1,3,2,2,2,2,1,,,19,1,2,2,2,,2,2,,,3,2,1,4,2,5,1,,,2,406,1,,,1.00,0.08,0.08
2008-3953,United Arab Emirates,2,1,1,1,1,1,7,1,3,2,1,4,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,,,1,,1,,,,,,,2,2,2,1,1,1,,1,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,1,1,2,5,1,1,,,,,,,,,,3,3,3,6,2,3,4,2,1,1,1,,,62,1,2,2,2,,4,3,5,3,4,3,2,4,2,6,1,,,2,407,2,5,,1.00,0.08,0.08
2008-3954,United Arab Emirates,4,4,3,1,1,8,4,3,5,1,1,2,6,4,1,4,2,1,3,4,3,3,4,5,5,2,3,1,,,,1,,,,,1,,1,,,,,,,3,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,2,1,2,3,5,,,,1,,,,1,,,,1,3,4,3,1,1,2,2,2,2,1,,,42,1,2,2,2,,3,1,1,1,2,2,1,5,1,,1,,,1,408,1,,,1.00,0.08,0.08
2008-3955,United Arab Emirates,3,2,1,1,1,8,4,2,3,1,2,2,2,5,2,4,4,1,1,4,3,3,2,3,8,3,2,,1,1,,,,,,,1,,1,,,,,,,3,1,1,3,2,1,1,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,3,3,2,5,,,,,1,,,,1,,,3,3,3,1,1,3,1,2,2,2,1,,,35,1,2,2,2,,3,3,6,,1,1,2,3,1,,1,,,2,409,2,3,,1.00,0.08,0.08
2008-3956,United Arab Emirates,2,5,3,1,1,7,4,2,4,1,3,2,4,2,2,4,2,2,3,3,2,3,3,2,3,2,3,,1,1,,,,,,,,,,,1,,,,1,3,1,1,2,1,3,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,1,1,1,3,5,,,,,1,,,,1,,,2,3,3,6,1,1,4,1,3,3,4,,,19,2,1,2,2,,3,2,,,5,3,2,4,1,,1,,,1,410,2,12,,1.00,0.08,0.08
2008-3957,United Arab Emirates,2,1,4,1,1,4,7,1,3,2,1,2,3,3,2,2,1,2,2,3,2,2,5,6,6,2,2,1,,,,1,,,,,1,,1,,,,,,,3,1,2,2,3,1,1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,1,,,,2,1,3,2,3,,,,,1,,,1,,,,2,2,2,3,2,3,3,2,3,3,4,,,40,1,2,2,2,,1,3,6,,,2,1,6,1,,1,,,1,411,1,,,1.00,0.08,0.08
2008-3958,United Arab Emirates,3,1,2,1,1,2,4,5,1,2,3,2,2,6,1,5,1,1,4,2,2,2,6,4,1,3,1,,1,,1,,,,,,1,,1,,,,,,,3,4,2,3,2,2,,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,2,1,1,3,5,,,,1,,,,1,,,,1,2,2,3,2,3,2,1,1,1,2,,,22,1,1,2,1,,3,2,,,3,2,1,4,1,,1,,,1,412,2,5,,1.00,0.08,0.08
2008-3959,United Arab Emirates,4,5,1,1,1,4,2,2,3,4,1,4,2,3,1,4,2,2,3,4,3,3,5,4,1,2,2,,,1,1,,,,,,1,,1,,,,,,,2,1,1,3,4,1,1,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,1,,,,,,,,,2,1,3,1,5,,,,1,,,,1,,,,2,2,1,3,1,3,2,1,2,2,1,,,23,1,1,2,2,,3,2,,,1,1,1,6,1,,1,,,2,413,1,,,1.00,0.08,0.08
2008-3960,United Arab Emirates,2,1,1,1,1,2,3,6,3,2,2,1,2,3,4,5,2,3,2,6,4,3,3,4,1,1,2,,1,,,1,,,,,1,,1,,,,,,,1,1,4,3,2,1,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,1,5,3,2,5,,,,,1,,,1,,,,3,1,4,1,1,3,4,2,2,2,2,,,41,1,2,2,2,,4,2,,,5,2,1,5,2,2,1,,,2,414,1,,,1.00,0.08,0.08
2008-3961,United Arab Emirates,2,3,3,1,1,4,2,4,5,2,2,1,2,1,2,3,2,3,1,1,1,1,1,6,1,1,2,,1,,,1,,,,,,1,1,,,,,,,4,2,2,3,3,2,,1,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,3,2,1,5,1,1,,,,,,,,,,2,2,2,2,2,3,3,1,1,1,1,,,41,1,1,2,2,,4,1,1,1,2,3,2,4,1,,1,,,1,415,2,11,,1.00,0.08,0.08
2008-3962,United Arab Emirates,1,3,2,1,1,8,6,2,3,2,4,2,3,1,1,4,2,1,1,4,3,3,5,7,1,2,2,,,1,,1,,,,,1,,1,,,,,,,2,4,1,3,1,2,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,3,1,3,2,5,,,,,,,,1,1,,,2,3,5,2,1,3,2,2,2,2,2,,,29,1,1,2,2,,3,2,,,3,2,1,5,1,,1,,,1,416,1,,,1.00,0.08,0.08
2008-3963,United Arab Emirates,3,1,1,1,1,7,4,3,3,2,3,4,1,3,3,3,3,3,2,2,1,1,8,7,6,2,4,,,,1,,1,,,,,,1,,,,,,1,3,2,2,2,2,1,,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,1,1,1,3,5,,1,,,,,1,,,,,3,2,1,6,2,3,3,2,5,3,1,,,53,2,2,2,2,,1,1,6,,2,2,1,6,2,6,1,,,2,417,1,,,1.00,0.08,0.08
2008-3964,United Arab Emirates,3,7,1,1,1,4,7,4,3,2,2,4,5,3,3,4,2,1,1,4,3,3,6,4,5,3,2,,1,,,1,,,,,,,1,,,,1,,,4,2,2,3,3,1,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,1,2,5,,,,1,1,,,,,,,3,2,5,1,2,3,1,2,2,2,1,,,26,2,1,1,2,,3,1,6,,1,2,2,2,1,,1,,,1,418,2,4,,1.00,0.08,0.08
2008-3965,United Arab Emirates,1,3,1,1,1,2,3,1,1,4,2,4,2,3,2,5,2,3,1,2,2,1,6,5,6,1,4,,,1,,1,,,,,1,,1,,,,,,,1,4,2,3,5,1,,1,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,3,2,3,5,,1,,,,1,,,,,,3,1,3,3,2,3,2,5,1,1,4,,,50,1,2,2,2,,1,1,2,1,2,2,2,3,2,6,1,,,2,419,2,2,,1.00,0.08,0.08
2008-3966,United Arab Emirates,3,5,2,1,1,1,4,2,2,1,1,2,2,2,2,1,2,4,1,6,2,2,2,6,6,3,1,,,1,,1,,,,,1,,1,,,,,,,2,1,1,1,2,3,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,1,2,2,3,5,,,,1,1,,,,,,,3,3,3,2,1,3,3,2,6,3,1,,,31,1,1,2,2,,3,1,2,2,3,2,1,6,2,1,1,,,1,420,1,,,1.00,0.08,0.08
2008-3967,United Arab Emirates,3,5,1,1,1,8,4,2,3,3,3,4,1,3,2,4,2,1,3,4,4,3,4,1,1,2,2,,,,1,,,,,1,,,,1,,,1,,,3,1,1,3,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,2,3,3,2,5,,,,1,,,,,1,,,2,2,4,3,1,3,3,5,3,3,1,,,25,1,1,2,2,,3,1,6,,3,2,2,4,1,,1,,,1,421,2,4,,1.00,0.08,0.08
2008-3968,United Arab Emirates,2,4,3,1,1,7,6,2,1,1,1,1,4,1,3,4,2,1,1,3,3,3,4,5,6,1,2,,,1,,1,,,,,,,1,,,1,,,,2,1,1,1,1,3,1,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,1,2,3,2,3,,,,1,1,,,,,,,1,1,4,3,1,3,3,2,2,2,1,,,45,1,2,2,2,,3,1,5,5,6,2,1,6,1,,1,,,1,422,1,,,1.00,0.08,0.08
2008-3969,United Arab Emirates,4,4,3,1,1,4,5,4,5,2,2,4,1,3,1,1,2,2,3,3,2,1,3,1,1,2,2,1,1,,,,,,,,1,,1,,,,,,,1,2,1,3,1,1,,,1,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,1,2,3,5,,1,1,,,,,,,,,2,3,1,2,2,3,3,1,3,3,2,,,36,2,1,2,2,,3,1,3,3,4,2,1,6,1,,1,,,2,423,1,,,1.00,0.08,0.08
2008-3970,United Arab Emirates,1,3,3,1,1,8,4,1,3,2,3,4,3,3,2,3,2,1,3,4,3,3,7,5,5,2,2,1,,,,1,,,,,1,,1,,,,,,,2,1,1,2,2,2,1,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,2,2,1,3,,,,,1,,,,1,,,2,2,3,3,1,3,2,2,2,4,1,,,32,1,1,2,2,,3,1,1,1,2,3,1,5,2,1,1,,,1,424,1,,,1.00,0.08,0.08
2008-3971,United Arab Emirates,3,3,1,1,1,4,8,3,1,1,1,1,2,3,4,3,2,3,2,4,3,3,7,6,1,1,2,,,1,,1,,,,,,,1,,,1,,,,3,1,1,3,3,3,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,2,2,2,1,5,,,,,1,,,,1,,,3,3,4,3,1,3,2,2,2,2,4,,,51,2,2,2,2,,1,1,3,2,3,3,2,4,1,,1,,,1,425,2,1,,1.00,0.08,0.08
2008-3972,United Arab Emirates,1,2,5,1,1,3,1,3,2,1,2,2,4,3,4,5,2,1,1,3,3,3,5,7,7,2,2,1,,,,1,,,,,,,1,,,,1,,,2,1,1,2,1,1,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,3,1,3,2,5,,,,,1,,,1,,,,2,2,5,1,1,3,2,2,2,2,1,,,25,1,1,2,2,,4,1,1,1,2,2,1,5,2,1,1,,,1,426,1,,,1.00,0.08,0.08
2008-3973,United Arab Emirates,2,4,3,1,1,2,3,1,1,5,1,1,5,3,1,5,1,1,1,6,3,4,8,5,6,2,1,,,1,1,,,,,,,,1,,,,,,1,3,4,2,1,2,4,1,,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,1,3,3,1,5,,,,1,1,,,,,,,3,1,2,1,2,2,1,2,2,2,1,,,41,1,2,2,2,,1,1,6,,1,2,1,6,1,,1,,,2,427,1,,,1.00,0.08,0.08
2008-3974,United Arab Emirates,5,1,1,1,1,4,3,4,4,4,1,2,2,3,2,1,1,1,1,3,2,2,3,6,6,1,2,,,,1,1,,,,,,,1,,,1,,,,2,2,2,3,2,1,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,4,1,3,5,,,,,,,,1,1,,,3,4,1,2,2,2,2,2,3,3,1,,,29,1,2,2,2,,1,2,,,3,1,2,4,1,,2,,,2,428,2,1,,1.00,0.08,0.08
2008-3975,United Arab Emirates,3,3,3,1,1,8,4,5,2,1,1,4,1,1,2,4,1,2,3,2,1,2,8,5,1,1,1,,,,1,,1,,,,1,,1,,,,,,,3,1,4,3,2,3,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,3,1,3,2,5,,,,1,,,,,,,1,3,2,3,1,2,3,1,1,2,2,1,,,25,1,2,2,2,,1,2,,,6,2,1,6,1,,1,,,1,429,1,,,1.00,0.08,0.08
2008-3976,United Arab Emirates,3,1,1,1,1,5,2,4,4,5,4,4,5,4,1,4,2,1,1,4,3,3,4,5,1,2,2,,,,,1,,,,1,,1,1,,,,,,,2,1,1,1,2,2,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,3,1,3,2,3,,,,1,,,,1,,,,2,4,3,3,1,4,2,1,3,3,1,,,47,1,2,2,2,,3,3,2,1,3,1,1,6,1,,1,,,1,430,1,,,1.00,0.08,0.08
2008-3977,United Arab Emirates,3,3,1,1,1,4,7,1,4,2,2,3,1,3,1,1,2,3,1,2,2,1,7,4,1,2,3,1,,1,,,,,,,1,,1,,,,,,,3,1,1,1,3,1,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,2,3,3,2,5,,1,,,,1,,,,,,5,1,5,6,1,3,3,2,2,2,1,,,23,1,1,2,2,,3,1,6,,2,2,2,5,1,,1,,,1,431,2,11,,1.00,0.08,0.08
2008-3978,United Arab Emirates,2,2,1,1,1,3,1,4,1,1,2,4,3,2,1,4,1,2,4,4,3,3,7,6,6,2,2,,1,1,,,,,,,1,,1,,,,,,,4,1,1,2,3,2,1,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,4,3,3,2,5,,,,,1,,,,1,,,3,3,2,3,1,3,2,2,2,2,1,,,27,1,2,2,2,,1,1,2,2,3,2,1,6,1,,1,,,2,432,1,,,1.00,0.08,0.08
