ID#,q0,q1000,q117,q118,q119,q120,q121,q122,q123,q124,q125,q51,q52,q53,q54,q55,q56,q57,q58,q59,q60,q61,q62,q63,q64,q65,q66,q67,q68,q69,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,st105_1,st105_2,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,wt,wt2,wt3
2004-2605,Egypt,1,40,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2606,Egypt,1,40,1,1,1,5,1,1,4,1,1,2,5,10,10,10,3,4,4,4,4,4,4,4,4,4,4,6,8,9,,2,2,1,3,4,1,1,3,4,2,3,3,3,,6,5,5,3,3,1,4,1,5,2,1,3,2,3,3,2,2,2,3,7,14,2,1,1,1,5,2,2,4,2,1,2,0.76,2.22,1.68
2004-2607,Egypt,1,40,1,2,,6,2,1,3,1,1,1,5,4,5,4,3,5,4,4,4,4,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,4,1,2,10,6,5,9,10,3,3,1,3,4,2,3,3,4,2,0.76,2.22,1.68
2004-2608,Egypt,1,40,1,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,3,3,,5,5,5,1,1,1,3,3,5,2,1,2,2,2,3,2,2,9,3,4,5,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2609,Egypt,1,40,2,2,,4,2,1,2,1,1,1,2,8,4,4,3,8,4,4,4,3,3,4,3,3,4,6,5,9,,1,2,1,3,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,4,5,2,1,2,2,2,3,1,2,9,3,1,6,10,3,3,2,3,4,2,3,3,4,2,0.76,2.22,1.68
2004-2610,Egypt,1,40,1,1,1,5,1,1,4,2,1,1,2,12,12,12,2,4,3,3,4,2,2,4,3,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2611,Egypt,1,40,1,1,1,5,1,1,5,2,1,1,3,4,10,8,2,10,4,4,4,4,3,4,3,3,4,9,,1,9,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2612,Egypt,1,40,1,1,1,5,1,1,4,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2613,Egypt,1,40,1,1,1,5,1,1,4,2,1,1,2,12,4,12,2,4,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2614,Egypt,1,40,3,2,,101,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,2,3,,5,5,5,1,1,1,3,3,5,2,1,2,2,2,3,2,2,12,3,1,6,8,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2615,Egypt,1,41,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,5,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,1,5,2,1,2,2,2,1,4,4,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2616,Egypt,1,41,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2617,Egypt,1,41,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2618,Egypt,1,41,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,2,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2619,Egypt,1,41,3,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,3,3,,5,5,5,1,1,1,3,3,5,2,1,2,2,2,3,2,2,9,3,4,17,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2620,Egypt,1,41,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,2,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2621,Egypt,1,41,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,5,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,2,1,4,4,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2622,Egypt,1,41,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2623,Egypt,1,41,1,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,3,3,,5,5,5,1,1,1,3,3,5,2,1,2,2,2,3,2,2,9,3,4,17,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2624,Egypt,1,41,1,2,,6,2,1,2,2,1,1,5,4,11,4,2,11,4,4,4,4,4,4,4,4,4,9,,6,1,1,2,1,3,3,2,3,4,2,2,2,1,3,,5,5,5,1,1,1,4,6,5,1,1,2,2,2,1,4,3,12,3,1,20,10,2,2,1,3,5,4,4,4,4,3,0.76,2.22,1.68
2004-2625,Egypt,1,41,1,1,1,5,1,1,4,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,3,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2626,Egypt,1,41,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2627,Egypt,1,41,2,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,6,5,2,1,4,2,2,1,3,2,42,3,2,9,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2628,Egypt,1,41,2,2,,4,2,1,2,1,1,1,2,4,3,4,3,3,4,4,3,3,3,4,3,3,4,6,5,9,,1,2,1,3,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,4,5,2,1,2,2,2,3,1,2,10,3,4,5,7,3,3,2,3,4,2,3,3,4,2,0.76,2.22,1.68
2004-2629,Egypt,1,41,1,1,1,5,1,1,4,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,5,2,2,1,2,0.76,2.22,1.68
2004-2630,Egypt,1,41,2,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,6,5,2,1,4,2,2,1,3,2,10,3,5,9,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2631,Egypt,1,42,1,1,1,5,1,1,5,2,1,1,1,12,12,12,2,8,4,4,4,3,4,4,3,4,4,6,2,5,4,2,2,1,3,3,1,1,4,4,2,2,3,1,2,5,5,5,5,3,2,3,3,1,2,1,2,2,2,3,2,2,2,3,3,7,2,1,1,1,2,2,1,2,2,1,1,0.76,2.22,1.68
2004-2632,Egypt,1,42,1,1,1,4,1,1,4,1,1,1,2,4,7,4,3,8,3,4,4,3,3,4,2,2,4,2,8,5,7,1,2,1,3,3,1,1,4,2,2,2,3,3,,5,4,5,1,1,1,5,1,2,2,1,3,2,2,4,1,2,12,3,3,15,10,1,2,1,2,2,2,3,3,2,2,0.76,2.22,1.68
2004-2633,Egypt,1,42,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2634,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2635,Egypt,1,42,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,5,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,1,4,2,2,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2636,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2637,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2638,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2639,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2640,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2641,Egypt,1,42,1,1,1,4,1,1,4,1,1,1,2,4,7,4,1,8,2,2,4,3,3,4,3,2,4,2,6,9,,2,2,1,2,3,1,3,4,2,2,2,3,3,,5,4,5,1,1,1,5,1,2,2,1,3,2,2,4,1,2,12,3,3,15,10,1,2,1,2,2,2,4,4,4,2,0.76,2.22,1.68
2004-2642,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,9,3,2,1,2,2,1,3,4,2,2,3,3,2,2,5,5,5,1,1,1,4,4,2,2,1,3,2,4,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2643,Egypt,1,42,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,3,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2644,Egypt,1,42,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2645,Egypt,1,42,1,1,2,4,1,1,4,2,1,1,5,4,8,4,3,8,4,4,4,3,4,4,4,3,4,9,,5,6,3,2,1,2,2,1,3,4,2,2,3,3,2,2,6,5,5,1,1,1,4,4,2,2,1,3,2,2,2,1,2,2,3,10,15,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2646,Egypt,1,42,2,2,,6,2,1,2,1,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,5,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,2,1,4,4,10,3,1,,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2647,Egypt,1,42,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2648,Egypt,1,42,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2649,Egypt,1,42,1,1,1,4,1,1,4,1,1,1,2,4,7,4,3,8,3,4,4,3,3,4,2,2,4,2,6,9,,2,2,1,2,3,1,3,4,2,2,2,3,3,,5,4,5,1,1,1,5,1,2,2,1,3,2,2,4,1,2,12,3,3,15,10,1,2,1,2,2,2,3,3,2,2,0.76,2.22,1.68
2004-2650,Egypt,1,42,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,2,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2651,Egypt,1,42,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,3,1,2,2,42,3,19,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2652,Egypt,1,42,1,1,1,5,1,1,4,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2653,Egypt,1,42,1,2,,3,2,1,3,1,1,1,1,4,8,4,1,8,4,4,4,1,2,4,2,1,3,1,8,7,9,3,2,1,2,2,1,1,2,2,2,6,6,3,,4,4,3,3,3,3,4,4,4,2,1,2,2,4,12,3,2,12,5,18,,10,2,1,2,1,3,3,2,2,2,2,0.76,2.22,1.68
2004-2654,Egypt,1,43,1,1,1,5,1,1,5,2,1,1,1,12,12,12,2,8,4,4,4,3,4,4,3,4,4,6,2,5,4,2,2,1,3,3,1,1,4,4,2,2,3,1,2,5,5,5,5,3,2,3,3,1,2,1,2,2,2,3,2,2,2,3,3,7,2,1,1,1,2,2,1,2,2,1,1,0.76,2.22,1.68
2004-2655,Egypt,1,43,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,4,3,4,4,4,2,2,0.76,2.22,1.68
2004-2656,Egypt,1,43,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,4,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,4,1,4,3,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2657,Egypt,1,43,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,4,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,2,1,4,2,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2658,Egypt,1,43,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,2,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2659,Egypt,1,43,1,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,1,6,1,2,1,2,2,2,2,4,2,2,2,3,3,,5,5,5,1,1,1,3,3,5,2,1,2,2,2,3,2,2,9,3,4,17,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2660,Egypt,1,43,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2661,Egypt,1,43,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,2,2,3,2,2,3,3,3,2,0.76,2.22,1.68
2004-2662,Egypt,1,43,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2663,Egypt,1,43,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,5,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,2,1,4,4,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2664,Egypt,1,43,1,2,,6,2,1,2,2,1,1,6,,,11,6,,5,5,5,5,5,5,5,5,5,9,,6,1,1,2,1,2,2,2,2,4,2,2,2,3,3,,5,5,5,1,1,1,3,3,5,2,1,2,2,2,3,2,2,9,3,4,17,10,2,3,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2665,Egypt,1,44,1,1,1,5,1,1,5,2,1,1,1,12,12,12,2,8,4,4,4,3,4,4,3,4,4,6,2,5,4,2,2,1,3,3,1,1,4,4,2,2,3,1,2,5,5,5,5,3,2,5,5,1,2,1,2,2,2,3,2,2,2,3,3,7,2,1,1,1,2,2,1,2,2,1,1,0.76,2.22,1.68
2004-2666,Egypt,1,44,1,1,1,4,1,1,3,2,1,1,5,5,4,4,4,5,4,4,4,3,3,4,4,4,4,2,5,6,1,2,2,1,3,3,1,3,4,2,2,1,3,2,2,5,5,5,3,3,2,4,4,3,2,1,3,2,2,3,3,3,2,3,3,7,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2667,Egypt,1,44,1,1,1,4,1,1,3,2,1,1,5,5,4,4,4,5,4,4,4,3,3,4,4,4,4,2,5,6,1,2,2,1,3,3,1,3,4,2,2,1,3,2,2,5,5,5,3,3,2,4,4,3,2,1,3,2,2,3,3,3,2,3,3,7,2,1,1,1,2,2,2,2,2,1,2,0.76,2.22,1.68
2004-2668,Egypt,1,44,1,1,1,101,1,1,4,1,1,1,2,4,7,4,3,8,3,4,4,3,3,4,2,2,4,3,6,9,,2,2,4,2,3,1,3,4,2,2,2,3,3,,5,4,5,1,1,1,5,1,2,2,1,3,2,2,4,1,1,12,3,3,15,10,1,2,1,2,2,2,3,3,2,2,0.76,2.22,1.68
2004-2669,Egypt,1,44,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,4,4,3,1,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,3,0.76,2.22,1.68
2004-2670,Egypt,1,44,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2671,Egypt,1,44,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,42,3,1,6,8,2,2,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2672,Egypt,1,44,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,4,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,2,1,4,2,10,3,1,4,10,2,1,1,3,5,5,4,4,4,2,0.76,2.22,1.68
2004-2673,Egypt,1,44,1,1,1,4,1,1,4,1,1,1,2,4,7,4,3,8,3,4,4,3,3,4,2,2,4,2,6,9,,2,2,1,2,3,1,3,4,2,2,2,3,3,,5,4,5,1,1,1,5,1,2,2,1,3,2,2,4,1,2,12,3,3,15,10,1,2,1,2,2,2,3,3,2,2,0.76,2.22,1.68
2004-2674,Egypt,1,44,1,1,1,4,1,1,4,1,1,1,2,4,7,4,3,8,3,4,4,3,3,4,2,2,4,2,6,9,,2,2,1,2,3,1,3,4,2,2,2,3,3,,5,4,5,1,1,1,5,1,2,2,1,3,2,2,4,1,2,12,3,3,15,10,1,2,1,2,2,5,3,3,2,3,0.76,2.22,1.68
2004-2675,Egypt,1,44,1,1,1,4,1,1,3,1,1,1,2,8,4,8,1,4,4,4,3,3,3,4,3,3,4,6,3,5,6,2,2,1,3,3,2,2,4,2,2,3,3,3,,5,5,5,1,1,1,4,3,5,2,1,2,2,2,3,3,3,12,3,1,9,10,2,2,2,3,2,2,3,3,4,2,0.76,2.22,1.68
2004-2676,Egypt,1,44,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2677,Egypt,1,44,1,1,1,5,1,1,4,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,6,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2678,Egypt,1,44,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,1,2,3,2,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2679,Egypt,1,44,2,2,,6,2,1,2,2,1,1,4,4,8,4,3,8,4,4,3,3,3,4,4,3,5,9,,1,6,1,2,1,3,3,2,2,4,2,2,3,1,3,,5,5,5,5,1,1,5,6,5,2,1,2,2,4,1,4,4,10,3,1,4,10,2,1,1,3,5,4,4,4,4,2,0.76,2.22,1.68
2004-2680,Egypt,1,44,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,3,1,2,2,2,3,3,,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
2004-2681,Egypt,1,44,1,2,,4,2,1,3,1,1,1,2,4,3,4,3,3,4,4,2,2,4,4,4,4,4,9,,9,,1,2,1,2,3,2,2,4,2,2,2,1,3,,5,5,5,1,1,1,5,1,5,2,1,2,2,2,4,2,2,10,3,4,5,10,3,3,3,1,4,3,4,4,4,2,0.76,2.22,1.68
2004-2682,Egypt,1,44,1,1,1,5,1,1,5,2,1,1,3,4,10,4,3,10,4,4,4,3,3,4,4,3,4,9,,1,5,1,2,1,3,3,1,1,3,2,2,2,3,3,,5,5,5,2,1,1,5,1,3,4,4,3,2,4,3,1,2,2,3,3,15,6,1,2,2,1,1,2,2,2,1,2,0.76,2.22,1.68
