"dataset","country_id","country","initial_observations.x","final_observations.x","original_variables","substantive_variables","final_variables.x","dup_observations_at_85.x","dup_observations_at_90.x","dup_observations_at_95.x","dup_observations_at_100.x","varlist","initial_observations.y","final_observations.y","orig_dat_vars","substantive_dat_vars","final_variables.y","dup_observations_at_85.y","dup_observations_at_90.y","dup_observations_at_95.y","dup_observations_at_100.y","comp_at_85","comp_at_90","comp_at_95","comp_at_100"
"worldvaluessurvey_wave3",52,"turkey",1907,1907,281,234,189,12,5,2,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_07 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67 V68",1907,1907,281,233,189,12,5,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",53,"ukraine",2811,2811,281,234,208,75,48,22,2,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_03 V57 V58 V59 V60 V61 V62 V63 V64 V65 v66 V67",2811,2811,281,233,208,75,48,22,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave3",54,"united states",1542,1542,281,234,210,10,2,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_01 V57 V58 V59 V60 V61 V62 V63 V64 V65",1542,1542,281,233,210,10,4,0,0,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",55,"uruguay",1000,1000,281,234,210,18,9,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",1000,1000,281,233,210,18,10,0,0,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave3",56,"venezuela",1200,1200,281,234,209,27,15,4,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56_02 V57 V58 V59 V60 V61 V62 V63 V64 V65",1200,1200,281,233,209,27,15,4,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",1,"albania",1000,1000,373,277,223,8,2,2,2,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1000,1000,373,276,223,8,2,2,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",2,"algeria",1282,1282,373,277,193,106,89,76,34,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v39 v40 v41 v43 v44 v45 v46 v47 v48 v49 v50 v54 v55 v56 v58 v59 v60 v61 v62 v63 v64 v65 v68 v69 v70 v71 v73 v74 v75 v76 v77_03",1282,1282,373,276,193,108,89,76,34,FALSE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",3,"argentina",1280,1280,373,277,219,2,0,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v6",1280,1280,373,276,219,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",4,"bangladesh",1500,1500,373,277,218,298,164,89,6,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v63 v64 v65 v66 v6",1500,1500,373,276,218,298,164,89,6,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",5,"bosnia",1200,1200,373,277,223,17,2,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1200,1200,373,276,223,17,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",6,"canada",1931,1931,373,277,220,0,0,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1931,1931,373,276,220,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",7,"chile",1200,1200,373,277,222,290,266,220,27,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1200,1200,373,276,222,290,266,220,27,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",8,"china",1000,1000,373,277,190,21,4,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v6",1000,1000,373,276,190,21,4,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",9,"egypt",3000,3000,373,277,159,18,18,2,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v68 v69 v70 v71 v73 v74 v75 v76 v77_01 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v103 v104 v105 v106",3000,3000,373,276,159,18,18,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",10,"india",2002,2002,373,277,222,395,290,221,26,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",2002,2002,373,276,222,395,290,221,26,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",11,"indonesia",1000,1000,373,277,168,61,20,10,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v68 v69 v70 v71 v73 v74 v75 v76 v77_03 v77_05 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v103 v104 v1",1000,1000,373,276,168,61,20,10,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",12,"iran",2532,2532,373,277,159,301,227,30,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v68 v69 v70 v71 v73 v74 v75 v76 v77_03 v77_06 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v103 v104 v1",2532,2532,373,276,159,301,227,30,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",13,"iraq",2325,2325,373,277,99,87,55,31,20,"v4 v5 v6 v7 v8 v9 v11 v12 v15 v17 v19 v20 v22 v24 v25 v26 v32 v68 v77_01 v77_03 v77_15 v77_17 v77_18 v77_19 v77_20 v77_21 v77_22 v77_23 v77_24 v77_25 v77_26 v77_27 v78 v80 v81 v82 v106 v107 v108 v110 v113 v115 v116 v117 v118 v119 v122 v123 v126",2325,2325,373,276,99,87,55,31,20,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",14,"israel",1199,1199,373,277,57,4,0,0,0,"v11 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v32 v36 v81 v83 v84 v85 v97 v98 v99 v100 v101 v102 v106 v120 v121 v122 v123 v124 v125 v126 v127 v128 v129 v130 v131 v133 v134 v135 v136 v137 v138 v139 v141 v143 v184 v196 v207 v208 v209 v210 v211",1199,1199,373,276,57,4,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",15,"japan",1362,1362,373,277,214,0,0,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1362,1362,373,276,214,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",16,"jordan",1223,1223,373,277,168,2,0,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v37 v68 v69 v70 v71 v73 v74 v75 v76 v77_03 v77_07 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v103 v104 v1",1223,1223,373,276,168,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",17,"kyrgyzstan",1043,1043,373,277,224,60,34,2,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1043,1043,373,276,224,60,34,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",18,"macedonia",1055,1055,373,277,223,27,14,4,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1055,1055,373,276,223,27,14,4,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",19,"mexico",1535,1535,373,277,228,12,8,4,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1535,1535,373,276,228,12,8,4,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",20,"moldova",1008,1008,373,277,223,49,30,23,4,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1008,1008,373,276,223,49,30,23,4,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",21,"montenegro",1060,1060,373,277,224,14,6,6,2,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1060,1060,373,276,224,14,6,6,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",22,"morocco",1251,1251,373,277,189,10,4,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v68 v69 v70 v71 v73 v74 v75 v76 v77_09 v77_10 v78 v79 v80 v81 v82 v83",1251,1251,373,276,189,10,4,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",23,"nigeria",2022,2022,373,277,165,107,73,49,10,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v68 v69 v70 v71 v73 v74 v75 v76 v77_03 v77_11 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v92 v93 v94 v95 v96 v103 v104 v105 v",2022,2022,373,276,165,107,73,49,10,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",24,"pakistan",2000,2000,373,277,139,77,2,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v68 v69 v70 v71 v73 v74 v75 v77_03 v78 v79 v80 v81 v82 v106 v107 v108 v109 v110 v111 v112 v113 v114 v115 v116 v117 v118 v119 v",2000,2000,373,276,139,77,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",25,"peru",1501,1501,373,277,211,19,6,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1501,1501,373,276,211,19,6,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",26,"philippines",1200,1200,373,277,227,6,4,2,2,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1200,1200,373,276,227,6,4,2,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",27,"puerto rico",720,720,373,277,211,2,2,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",720,720,373,276,211,2,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",28,"saudi arabia",1502,1502,373,277,139,89,69,34,4,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v37 v68 v69 v71 v73 v74 v75 v77_03 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v103 v104 v105 v106 v107 v1",1502,1502,373,276,139,89,69,34,4,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",29,"serbia",1200,1200,373,277,222,4,4,2,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v67 v6",1200,1200,373,276,222,4,4,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",30,"singapore",1512,1512,373,277,173,8,2,2,2,"v4 v5 v6 v7 v8 v9 v10 v11 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v6",1512,1512,373,276,173,12,2,2,2,FALSE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",31,"south africa",3000,3000,373,277,220,22,10,2,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",3000,3000,373,276,220,22,12,2,0,TRUE,FALSE,TRUE,TRUE
"worldvaluessurvey_wave4",32,"south korea",1200,1200,373,277,202,23,18,8,2,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v6",1200,1200,373,276,202,23,18,8,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",33,"spain",1209,1209,373,277,224,20,16,6,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1209,1209,373,276,224,20,16,6,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",34,"sweden",1015,1015,373,277,194,0,0,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v6",1015,1015,373,276,194,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",35,"tanzania",1171,1171,373,277,227,111,35,15,2,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1171,1171,373,276,227,111,35,15,2,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",36,"turkey",3401,3401,373,277,142,6,2,0,0,"v4 v5 v6 v7 v8 v9 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v32 v36 v38 v68 v69 v70 v71 v73 v74 v75 v76 v77_03 v77_15 v78 v79 v80 v81 v82 v83 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v103 v104 v105 v106 v107",3401,3401,373,276,142,6,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",37,"uganda",1002,1002,373,277,224,18,10,2,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1002,1002,373,276,224,18,10,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",38,"united states",1200,1200,373,277,220,2,2,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1200,1200,373,276,220,2,2,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",39,"venezuela",1200,1200,373,277,167,42,25,5,0,"v4 v5 v6 v7 v8 v9 v10 v11 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v36 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v68 v69 v70 v71 v73 v74 v75 v76 v77_03 v78 v79 v80 v81 v82 v83 v84 v85",1200,1200,373,276,167,42,25,5,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",40,"viet nam",1000,1000,373,277,225,84,13,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1000,1000,373,276,225,84,13,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave4",41,"zimbabwe",1002,1002,373,277,223,2,0,0,0,"v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v6",1002,1002,373,276,223,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave5",1,"andorra_ballot_a",292,292,366,296,225,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V6",292,292,366,295,225,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave5",2,"andorra_ballot_b",711,711,366,296,230,5,4,2,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V6",711,711,366,295,230,5,4,2,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave5",3,"argentina",1002,1002,366,296,221,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V34 V35 V36 V37 V38 V39 V40 V41 V42 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V6",1002,1002,366,295,222,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"worldvaluessurvey_wave5",4,"australia_ballot_a",703,703,366,296,227,0,0,0,0,"V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43_22 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65",703,703,366,295,227,0,0,0,0,TRUE,TRUE,TRUE,TRUE
